,adress name,category,place name,place url,road adress name,x,y
164,경기 고양시 덕양구 고양동 682,음식점 > 한식 > 감자탕,금강산감자탕 고양점,http://place.map.kakao.com/18841397,경기 고양시 덕양구 푸른마을로 34-6,126.905158716915,37.7103635390214
165,경기 고양시 덕양구 고양동 681,음식점 > 한식,모아돈,http://place.map.kakao.com/15987314,경기 고양시 덕양구 푸른마을로 30,126.904845718992,37.7103560790492
166,경기 고양시 덕양구 벽제동 192-1,"음식점 > 한식 > 사철탕,영양탕",옛날보신탕,http://place.map.kakao.com/15927837,경기 고양시 덕양구 호국로 1744-25,126.90625184566842,37.706865030653255
167,경기 고양시 덕양구 벽제동 192-1,"음식점 > 한식 > 사철탕,영양탕",산촌보양마을,http://place.map.kakao.com/16740426,경기 고양시 덕양구 호국로 1744-25,126.906247305006,37.7068686309396
168,경기 고양시 덕양구 벽제동 192-1,"음식점 > 한식 > 사철탕,영양탕",옛날보신탕,http://place.map.kakao.com/15927837,경기 고양시 덕양구 호국로 1744-25,126.90625184566842,37.706865030653255
169,경기 고양시 덕양구 벽제동 192-1,"음식점 > 한식 > 사철탕,영양탕",산촌보양마을,http://place.map.kakao.com/16740426,경기 고양시 덕양구 호국로 1744-25,126.906247305006,37.7068686309396
170,경기 고양시 덕양구 벽제동 194,음식점 > 한식,솔향토속촌,http://place.map.kakao.com/20601335,경기 고양시 덕양구 호국로 1744-21,126.905965846852,37.7070413938464
171,경기 고양시 덕양구 벽제동 194,음식점 > 한식,솔향토속촌,http://place.map.kakao.com/20601335,경기 고양시 덕양구 호국로 1744-21,126.905965846852,37.7070413938464
172,경기 고양시 덕양구 고양동 599,"음식점 > 한식 > 해물,생선",생선전문점명가,http://place.map.kakao.com/738422022,경기 고양시 덕양구 호국로 1801,126.90718056054496,37.71145712794335
173,경기 고양시 덕양구 고양동 599,"음식점 > 한식 > 해물,생선",생선전문점명가,http://place.map.kakao.com/738422022,경기 고양시 덕양구 호국로 1801,126.90718056054496,37.71145712794335
174,경기 고양시 덕양구 벽제동 86-1,음식점 > 한식,고향산천,http://place.map.kakao.com/23044981,경기 고양시 덕양구 호국로1873번길 57-14,126.91174687860996,37.71874860432187
175,경기 고양시 덕양구 벽제동 86-1,음식점 > 한식,고향산천,http://place.map.kakao.com/23044981,경기 고양시 덕양구 호국로1873번길 57-14,126.91174687860996,37.71874860432187
