,index,place name,reviewer,score,useravg,comment
17,47010,라비드쿤,행복하면리뷰남김,5.0,4.7,"맛있는데 왜 다들 별점테러함ㅠ
웨이팅은 있지만 뇨끼가 너무 맛있어서 근심걱정 사르르 녹아요
서비스도 문제없었고 즐거운 경험이었습니다
그릇까지 싹싹 비운 사진 있는데 더러워서 안 올릴게요^^…
"
18,47010,라비드쿤,샤닝,4.0,4.5,"저녁에 간단히 와인마시면서 저녁식사하기 좋아요
예약필수입니다~ 자주 만석이에요
"
19,47010,라비드쿤,y,5.0,3.8,
20,47010,라비드쿤,Jin,4.0,4.1,"세번 갔지만 별점 테러힐정도는 아닌데 왜이러지ㅠㅠ 사실 근처에 이만한 양식집이 없어서 가는갓도 잇어요 객관적으로도 괜찮지만. 맛잇슴다 고고고 근데 예약 잘안되구 점심은 먹기 쪼까 힘드루여
"
21,47010,라비드쿤,더더럼덤,4.0,4.4,"멀리서 온 보람이 있네요:) 가격은 조금 있지만,, 존맛탱입니다~ 특히 단호박오일파스타와 샐러드가 제 입맛에 취향저격이네요~☺️ 분위기도 좋고, 친절하며 번창하세요
"
22,47010,라비드쿤,uu,4.0,4.3,"분위기도 좋구 단호박오일파스타가 특히 맛있었어요!
"
23,47010,라비드쿤,cnrkso,3.0,4.4,
24,47010,라비드쿤,y,5.0,3.8,
25,47010,라비드쿤,Jin,4.0,4.1,"세번 갔지만 별점 테러힐정도는 아닌데 왜이러지ㅠㅠ 사실 근처에 이만한 양식집이 없어서 가는갓도 잇어요 객관적으로도 괜찮지만. 맛잇슴다 고고고 근데 예약 잘안되구 점심은 먹기 쪼까 힘드루여
"
26,47010,라비드쿤,더더럼덤,4.0,4.4,"멀리서 온 보람이 있네요:) 가격은 조금 있지만,, 존맛탱입니다~ 특히 단호박오일파스타와 샐러드가 제 입맛에 취향저격이네요~☺️ 분위기도 좋고, 친절하며 번창하세요
"
27,47010,라비드쿤,uu,4.0,4.3,"분위기도 좋구 단호박오일파스타가 특히 맛있었어요!
"
28,47010,라비드쿤,cnrkso,3.0,4.4,
29,47010,라비드쿤,이나영,5.0,5.0,"흔한 파스타가 아니에요. 파스타 너무 좋아하는데, 오랜만에 보는 지인들과 맛있는 음식을 먹고싶어 왔거든요. 근데 진짜 간이 세지않은데도 너무 맛있고, 흔한 파스타 맛도 아니었어요. 두고두고 몇 번이나 오고싶어요. 맛있는 식사 너무 감사합니다!
"
30,47010,라비드쿤,🕑,5.0,2.7,"맛있게 잘 먹었어요^^ 요리하는 사람이라면 알겠지만 음식이 다 손 많이 가는 것들이라는.. 대기가 길긴하지만 대신 내부 테이블이 너무 다닥다닥 붙어있지 않아 좋았어요. 분위기도 아기자기하니 귀엽네요.
"
31,47010,라비드쿤,히도리맛도리,2.0,4.2,"비주얼이 다 한 집,,맛은 평범? 나쁘지 않은데 가격이 계~속 올라간다ㅋㅋㅋ시민의숲에 이런곳디 잘 없어서 지인들 대접할때 두세번 갔는데 갈때마다 가격이 조금씩 올라있음ㅠㅠ근데 그 오르는 만큼 양이나 맛이 업그레이드 되진않아요..ㅠ그리고 직원이 홀을 수시로 나와 살피고 그러지 않아서 우렁차게 부르거나 직원이 나와서 나랑 눈마주칠때까지 우리테이블 안옴

"
32,47010,라비드쿤,개인,2.0,3.8,"전체적인 분위기는 나쁘지 않지만 음식 맛은 영 아니었다. 돌아가지 않을 맛. 매달 다른 메뉴인거 같은데 3월 팟타이, 라자냐는 만원 주고 먹었어도 별로였을거 같다. 기다리고 먹을 맛은 절대 아님
"
33,47010,라비드쿤,피쉬,5.0,3.6,"황홀하다
"
34,47010,라비드쿤,ㅡㅡ,5.0,3.9,"진짜 끝내주게 맛있었다.
먹으면서 언제 또 오지 생각하게 만든다.
좋은 사람들과 빠른 시일 내에 또 와야겠다.
직원들이 바뀐건가?친절하기만 하던데
왠 불친절?
1도 공감안됨.

"
35,47010,라비드쿤,마법쓰는공룡쉑,5.0,4.3,"킹아~
"
36,47010,라비드쿤,하이루,5.0,4.9,"분위기도 좋고 맛도 좋고
간만에 분위기 좋은 하루
"
37,47010,라비드쿤,시바룐,5.0,4.1,"킹아 너무 아름다운 음식 앙킹아
"
38,47010,라비드쿤,여우비,1.0,3.0,"코로나 시대에 마스크 벗고 식사중이던 다른 테이블로 잘못나간 음식을 가져갔다 몇분 후에 다시 저희 테이블로 내어오는 센스를 경험하고 싶으신분!

먼저 주문한 테이블보다 나중에 주문한 테이블 음식이 먼저 나오는 센스를 경함하고 싶으신분!

들께 추천드리는 식당입니다

"
39,47010,라비드쿤,진짬뽕,3.0,4.2,"맛도 괜찮고 분위기가 좋았어요~
근데 웨이팅이 너무 길어요 
주차도 되는 점에선 좋은 것 같아요
"
40,47010,라비드쿤,빈이,4.0,3.9,"진짜 너무너무너무 맛있게 먹었습니다
소고기 버섯 리코타 시금치 까넬리니 꼭드세요
진짜 대대대대대대존맛입니다.
뇨끼도 진짜 고소하고 쫀득하고 너무 맛있어요!
라자냐는 생각보다 맛이 슴슴해서 조금 아쉬웠어요! 하지만 전반적으로 대존맛에 가격도 착하고 너무 잘먹었어요
+
정보에 오픈시간 11:30이라고 되어있어서 맞춰 갔는데 토요일은 오픈시간 11시래요. 웨이팅해야해서 약간 당황했네용
웨이팅 15분정도 했고 이후론 웨이팅 엄청길더라구요 주말방문하시는분들은 참고하세용

"
41,47010,라비드쿤,라구,1.0,2.2,"불친절 끝판왕. 서비스 꽝!!
"
42,47010,라비드쿤,ㅇ,1.0,3.0,"키 크신 남자 직원분께 메뉴에 대해서 조금 여쭤봤는데 정말 말투를 틱틱거리면서 말씀해주시더라고요.. 같이 있던 일행들이 직원분의 눈치를 볼 정도였습니다 .. 손님이 많아 직원분들이 힘들다는것은 알겠으나, 서비스직으로 일하시는 분이 손님응대를 그런식으로 하시다니….참… 음식 맛은 좋았으나 손님응대땜에 다시는 가고싶지 않네요.. 평점 보아하니 이러신적이 한두번 아닌거같은데 직원 관리를 조금 하셔야될것같습니다 .

"
43,47010,라비드쿤,A,1.0,4.4,"비주얼은 그럴듯 했으나 리조또 재료마다 음식의 온도가 달랐고 인스턴트 맛이 납니다. 파스타는 마늘향만 진하고 면에는 간이 하나도 안되있습니다. 요리사가 양심이 있는분이신지 궁금해지는 요리였습니다. 그리고 소금도 어느 부분에만 뿌려졌는지 딱 그부분만 짜고 다른곳은 무맛. 좋은시간 보내려고 갔다가 입맛만 버렸네요 ㅠ 카카오 평점이 낮은데는 다 이유가 있네요!

"
44,47010,라비드쿤,마음,4.0,4.7,"라비드쿤 맛있어요. 다만 식사시간에 가시면 웨이팅이 좀 길어요!
"
45,47010,라비드쿤,ㅎㅈㅎ,2.0,1.8,"마음에 드는 점은 가게안에 식물이 많고 아기자기 꾸며놔서 예쁩니다. 점원들도 전반적으로 친절해요.

그렇지만 라자냐가 퉁퉁 불어있고 맛에 아무런 임팩트가 없어요. 그리고 뇨끼는 첫 맛은 괜찮았는데 먹을수록 달고 짠 약간 느끼한 맛이 나요. 맛이 깔끔하지 않고 이것저것 넣어서 지저분하고 복잡한 맛이랄까. 
별점이 높아서 기대했는데 많이 실망했어요.
마치 요리실력이 그냥 그런 주부가 열심히 레시피 보고 따라한 맛이예요.........

"
46,47010,라비드쿤,ㅎ,3.0,3.0,"맛은 있는데 프랑스 가정식은 아님 ㅋㅋ K-퓨전이지
"
47,47010,라비드쿤,댕구,5.0,3.8,"주문한 메뉴가 다 맛있었어요! 다음에 또 방문하고 싶은 맛집
"
48,47010,라비드쿤,moo,1.0,3.1,"비싸고 맛도 없고 불친절하구 이런 집은 처음
"
49,47010,라비드쿤,김 혜진,4.0,4.2,"버섯 감자 크림 리조또 ⭐️⭐️⭐️⭐️⭐️
단호박 새우 오일파스타 ⭐️⭐️
비브 브루기뇽 ⭐️⭐️⭐️⭐️⭐️

전체적으로 분위기 좋고 가격도 저렴합니다 
웨이팅 앞에 5팀 있어서 근처공원 한바퀴
돌고오니 딱 맞네요 ㅎㅎ 맛있게 잘 먹었습니다

"
50,47010,라비드쿤,강현석,5.0,5.0,"왜 4.5이상이 아닌지 이해가 안갈정도로 맛집
맛은 이미 다른데를 한참 뛰어넘고
매장내 분위기와 음악까지 다 신의 한수인 집
"
51,47010,라비드쿤,메디칼간호조무사학원(김영호,5.0,5.0,"90노모와 함께 했는데 전혀 손색이 없어요. 분위기도, 음악도....아주 찐한 맛입니다. 행복했어요.
"
52,47010,라비드쿤,닮은살걀,5.0,4.1,"양재 일대에서 제일 괜찮은 양식집
다른 평이 왜 이렇게 안좋은지 모르겠으나;;
같이 간 일행들에게는 가격도 비싸지 않고 맛있다는 평입니다
"
53,47010,라비드쿤,jjj,5.0,4.8,"자주 가는곳인데 항상 맛있게 잘 먹고와요  
라비올리 존맛입니당!
"
54,47010,라비드쿤,OG,1.0,1.0,"뭐 이딴 가게가 ** 장사 깡으로 하네. 그딴 태도로 장사 하지마!
"
55,47010,라비드쿤,정말로,1.0,1.0,"고객응대를 이렇게 하실꺼면 장사하지 말고 집에서 밥이나 해드시는게 어떠실까요. 배달로만 하시던지요. 왜 말을 비웃으면서 하실까요. ㅋ;
"
56,47010,라비드쿤,조대장,1.0,2.3,"혹시 가능할까 싶어서 전화해서 2테이블 문의하니 오라고 함
'예약은 필요없고 오시면된다'라고 하여 차타고 이동했으나 막상 도착하니 일단 가게밖으로 내쫓고나서 '겨우 25초 통화하고 그런내용까지 말한 적 없다'고 함.

애초에 불가하다고 하거나 안내를 잘못했다고 하는게 아니라 그런통화 한 적 없다고 잡아떼는 멋진 고객응대

"
57,47010,라비드쿤,Seok,1.0,3.0,"맛은 그럭저럭인데 고객접대가 기본적으로 넘나 별루 ㅠ~ 애기엄마들끼리 가서 밥먹엇는데 다들별루라그러네요~ 담에는 더 좋은곳 찾아볼래요^^~ 사장님 수고하세요~ㅋ
"
58,47010,라비드쿤,성지원,4.0,4.3,
59,47010,라비드쿤,꽁,4.0,3.2,"매장도 이쁘고 음식도 좋았습니다
"
60,47010,라비드쿤,정직•성실한 사장님 번창하세요~!,5.0,4.4,"값어치를 하는 맛! 잘 먹는 2인 기준 양도 넉넉했고 다 맛있게 먹었습니다ㅎㅎ 다른 곳에서 흔히 접할 수 없는 요리를 맛나게 먹어볼 수 있어서 매우 좋았습니다ㅋㅋ 전에 먹어봤던 파스타, 리조또 메뉴도 전부 맛있었어요~~
"
61,47010,라비드쿤,S.Y👑,5.0,3.2,"셀러드 존맛탱, 음식이 전체적으로 간이
안쌤 , 그래서 더 좋았음 . 와인한잔도 매우맛있었음
"
62,47010,라비드쿤,hjl,4.0,4.3,
63,47010,라비드쿤,Blue Turtle,3.0,4.1,"맛만 놓고보면 4~4.5를 줄만하다. 호불호는 갈릴 수 있겠지만 인상적인 맛이고, 그 맛이 나쁘진 않았으니까.  

그런데 운영은 사실 좋은 점수 주기 힘들다. 예약을 받는지는 모르겠으나 번호표가 없다. 타이밍 잘못 걸려서 40분을 기다렸고, 그 뒷 타임은 두어 팀은 포기하고 돌아가고 나니 오히려 먹고 나올때 되니 테이블이 여유가 있었다. 대기시간에 대한 예측이 가능하다면 몰라도 아예 그걸 생각하지 않는다. 

음식 나오는 속도는 운용하는 메뉴가 적음 + 전 타임 내방객들의 메뉴 주문이 없다보니 (앞서 말했지만 40분 대기했고, 그 사이에 다들 먹고 대화하느라 주방은 여유있는 상태) 거의 빛의 속도였고, 의외로 서빙 자체도 나쁘진 않았다. 

맛으로는 재방문 의사도 있고 추천할만은 한데 나머지 면에선 좀 물음표가 든다.

"
64,47010,라비드쿤,agnes,5.0,5.0,
65,47010,라비드쿤,.,5.0,4.1,"단호박파스타 진짜 맛있어요 계속 생각나요
분위기도 좋고 라자냐도 맛있고 기본적으로 음식이 맛있어요 단호박 파스타는 제 입에는 진짜 맛있어요
"
66,47010,라비드쿤,grumpy,2.0,3.4,"평점이 왜 낮은지 가보면 알수있음.
피클 추가했더니 먹던그릇 위에 새그릇을 포개놓고가는 매너와 클라스.
주방에선 열심히 하는것 같고 음식 자체의 센스가 나쁘지는 않음. 근방에서는 괜찮은 수준.
"
67,47010,라비드쿤,간땡이,5.0,4.5,"여기 왜케 별점을 다들 낮게주시죠?ㅋㅋ 본인들만 갈라고 그런가.. 근방에서 이보다 맛있고 고급스러운 파스타집 없습니다. 특히 단호박오일파스타가 제일 맛있어요.
"
68,47010,라비드쿤,V4^.~v,1.0,1.0,"대기하면서까지 먹을맛은 아님(우리만 대기중이었지만) 
또 가서 먹고싶은 맛은 아님. 한번으로 충분
친절한것도 아니고..왜때문인지 손님에 대해 아쉽지않아 먹으려면 먹고 아님 말라는 분위기? 외관상 분위기 좋아보여 맛과 서비스까지 기대가 너무 높았던듯
"
69,47010,라비드쿤,jin,1.0,2.3,"음... 들어가보지도 못하고, 친절은 하는데 말투가 너희 6명인데 우리는 어떻게해도 자리를 못만들어줄꺼같으니까 걍 딴데 가렴 이라는 말투 분명 전날 전화했었을때도 아무말 안하더니 생고생
"
70,47010,라비드쿤,sangsoon,1.0,3.8,"어제 갔었는데요
솔직히 너무 맛없어요.
맛 부분에서 버섯리조또 엄청느끼하고
가격만 비싸고 맵기부분 조절 불가요
너무 느끼해서 하나 더 시켜서 맵게해달라고 햇더니 맵게해주더라구요.
귀찮아서 맵기조절 안해주는거 같아요
담부턴 여기 안가고 싶네요

"
71,47010,라비드쿤,슈기♬,1.0,3.0,"음식 맛이나 가격은 괜찮았음. 하지만 파스타 한 젓가락 먹고나니 그 틈에 발견된 머리카락..(그때 찍은 음식 사진 자세히보니 머리카락이 보이네요ㅠ윽) 바로 종업원한테 얘기했더니 아무말도 없이 슥 가져감 죄송하단 말도 없이? 뭐 주방에서 한 실수니까 직접와서 죄송하다 말하려나? 했는데 아까 음식 가져간 종업원이 말없이 그냥 가져옴. 파스타도 뭔가 처음 나올때 같은 정성스런 비주얼도 아니였고(설마 머리카락만 빼고 다시 내온 것은 아니겠죠, 원래 처음에 뿌려져 나오는 치즈도 안뿌려져 있었음) 무엇보다 기분 나쁜건 죄송하다는 그 어떤 인사도 없었음. 머리카락 나왔을때 진심 찝찝하고 기분 나빴지만 티안내고 참았는데 계산하고 나갈때까지도 죄송하다는 인사 한마디 없었다는게 또 가고싶은 맘이 안들게 함. 많이 아쉬웠음.

"
72,47010,라비드쿤,이준호,2.0,1.3,"9시 30분 마감
9조금 전에 갔는데 주방 마감...ㅠ
"
73,47010,라비드쿤,sm,5.0,4.2,"엄청맛있음 계속가게됨
"
74,47010,라비드쿤,🎀,5.0,4.7,"맛있고 아늑하고 넘 좋았습니다.
반려견 배려해주셔서 다시한번 감사드려요!
"
75,47010,라비드쿤,tae-keun.yoon,5.0,5.0,"맛있어요
"
76,47010,라비드쿤,여자가바앙,5.0,4.2,"넓고 조용하고 음식도 정말 맛있고 친절해요!!! 양재시민의숲쪽 갈일 있음 또 방문예정이에요^__^
"
77,47010,라비드쿤,AB,5.0,2.9,"분위기도좋고 너무너무 친절하시고 맛도좋아요 여러개시켜봤는데 맛없는게없네요! ><
"
78,47011,한우라서더맛있는스테이크,ㅂㄹ,5.0,4.3,
79,47011,한우라서더맛있는스테이크,ㅂㅊㅇ,4.0,4.4,"전체적으로 나쁘진 않았으나 뭔가 애매한 스프와 소 잡으러갔다왔나 싶을 정도로 느린 메인디쉬 나오는 속도가 아쉬웠네요.
"
80,47011,한우라서더맛있는스테이크,임수정,5.0,5.0,"맛있어요. 조용해요. 
둘이서 11~12만원 나왔어요~~
친절하면 좋겠어요^^;  

사실 이돈이면 다른곳에서 먹겠어용ㅎㅎ

"
81,47011,한우라서더맛있는스테이크,역삼,1.0,2.8,"3시까지 런치타임이고 2시까지 주문해야 한다길레 1시59분에 도착했더니 늦었다고 그냥 가라네요 ㅋㅋ
"
82,47011,한우라서더맛있는스테이크,러이,4.0,3.5,"맛있어요
스프랑 빵도 맛있구
스테이트랑 샐러드도 ㅈㅁㅌ
"
83,47011,한우라서더맛있는스테이크,판교출근러,5.0,3.0,"좋아요
"
84,47011,한우라서더맛있는스테이크,성실,5.0,4.7,
85,47011,한우라서더맛있는스테이크,거짓없는리뷰,4.0,3.5,"맛있다
"
86,47011,한우라서더맛있는스테이크,;),1.0,3.1,"정말 그냥 가정식 스테이크인데
제가 직접 시즈닝한게 더맛있어요
사먹는건데 집에서 한것보단 맛있어야하는데
스프는 미지근했고 고기는... 등급이 썩 좋아보이지않았어요
단 금액대비 셋트는 괜찮게 나와요
그렇지만 역시 맛이 .. 그저그럼

"
87,47011,한우라서더맛있는스테이크,삼각연필,5.0,2.3,
88,47011,한우라서더맛있는스테이크,바다,5.0,4.0,"점심 특선 스테이크 먹었는데 (22,000원) 너무 가성비 좋고 맛있네요. 빵부터, 스프, 샐러드, 스테이크까지 너무 맛있었습니다. 맛에 놀라고 가격에 놀라고...
"
89,47011,한우라서더맛있는스테이크,딘딘,5.0,4.3,"갈때마다 만족이에요 너무 맛있어요
"
90,47011,한우라서더맛있는스테이크,오,2.0,3.4,
91,47011,한우라서더맛있는스테이크,김김,5.0,4.5,"가격도 비싸지 않고 고기도 맛있습니다
또 방문하고싶네요
"
92,47011,한우라서더맛있는스테이크,autoway,5.0,4.4,
93,47011,한우라서더맛있는스테이크,울 벼리~^^,5.0,5.0,"오늘 거래처 대표님이랑 점심식사하러 가서 채끝등심스테이크를 먹었는데 말이 필요없음. 넘넘 맛있어서 계산할때 서로 내겠다고 하다 내카드가 승리 ㅎㅎ
"
94,47011,한우라서더맛있는스테이크,김성은,5.0,5.0,"안심 스테이크가 이 보다 더 맛있을 수 있을까 싶다.  와인과 함께하기에 더 없이 좋은 맛이라 생각된다.
"
95,47011,한우라서더맛있는스테이크,언제나그래,5.0,4.1,"런치에 가보고서 반 한 곳 !!!
내일 다시 한번 갈 예정이랍니다 ㅎ
"
96,47011,한우라서더맛있는스테이크,쓜,5.0,4.4,"홀 보시는 여자분?사장님?인지 모르겠는데 엄청 친절하고 빵부터 스프 셀러드,스테이크 완전 다 합격이요!!셀러드에 생연어도 퀄 좋네요~
"
97,47012,치코,정릉,4.0,3.8,"양고기 타코 미쳤다는 후기 보고 먹었는데 정말 미쳤어요… 맛있음 힝
가성비가 쬑금 없고 실내 환기가 안돼서 답답하고 더운 것 빼고.. 나이스했던 곳…
"
98,47012,치코,최세현,4.0,2.8,"맛있어요~! 분위기두 좋고 향냄새나서 좋아용
양고기 타코 맛있어요~!~! 데킬라도 맛있어요~!

다만 양이 적은게 조금 아쉬워서 4점 드립니당
"
99,47012,치코,한기훈 / Kihoon Han,5.0,5.0,"잘 먹고 갑니다.
"
100,47012,치코,mmmmm,2.0,1.5,"평범of평범이에요. 집에서 가볍게 시켜먹기에는 괜찮지만 재료에 신선함도 적고 특별할게 없어서 기대하고 가기에는 많이 아쉬운 식당이예요. 요즘에 이보다 훨씬 맛있는 멕시코 음식점이 훨씬 많아요. 후기랑 사진보고 분위기도 기대했는데 분위기랄게 없어요. 동네 분이라면 가볍게 방문해보세요.
"
101,47012,치코,까다로운쿼카,3.0,3.3,"타코랑 생맥이 맛있고
퀘사디아 감튀는 그냥그냥
분위기 좋아요~
참고로 6인이상 착석금지라네요
"
102,47012,치코,페페야맘마먹자,5.0,3.7,"양고기 타코 미쳤음
"
103,47012,치코,나에게도남에게도엄격한사람,5.0,2.6,"멕시코시티 마약카르텔이 와도 울고 갈 맛
"
104,47012,치코,내가보려고남기는후기,5.0,4.8,"★★★★ 스텔라 생맥주랑 양고기타코 짱짱
"
105,47012,치코,mmmmm,2.0,1.5,"평범of평범이에요. 집에서 가볍게 시켜먹기에는 괜찮지만 재료에 신선함도 적고 특별할게 없어서 기대하고 가기에는 많이 아쉬운 식당이예요. 요즘에 이보다 훨씬 맛있는 멕시코 음식점이 훨씬 많아요. 후기랑 사진보고 분위기도 기대했는데 분위기랄게 없어요. 동네 분이라면 가볍게 방문해보세요.
"
106,47012,치코,까다로운쿼카,3.0,3.3,"타코랑 생맥이 맛있고
퀘사디아 감튀는 그냥그냥
분위기 좋아요~
참고로 6인이상 착석금지라네요
"
107,47012,치코,페페야맘마먹자,5.0,3.7,"양고기 타코 미쳤음
"
108,47012,치코,나에게도남에게도엄격한사람,5.0,2.6,"멕시코시티 마약카르텔이 와도 울고 갈 맛
"
109,47012,치코,내가보려고남기는후기,5.0,4.8,"★★★★ 스텔라 생맥주랑 양고기타코 짱짱
"
110,47012,치코,mmikeesyr,4.0,3.1,"맛있네-.!
우선 내가 아는 타코집 중 베스트로 올림
양고기 선택할 수 있어 더 좋음
"
111,47012,치코,april,5.0,5.0,"타코 대존맛,,,
"
112,47012,치코,글루,2.0,3.4,
113,47012,치코,mmm1,3.0,4.5,
114,47012,치코,조민영,4.0,4.4,"가격은 좋은데 역시 양은 적어요 맛도 좋습니다 타코가 제일 맛있네요~~
"
115,47012,치코,mmikeesyr,4.0,3.1,"맛있네-.!
우선 내가 아는 타코집 중 베스트로 올림
양고기 선택할 수 있어 더 좋음
"
116,47012,치코,april,5.0,5.0,"타코 대존맛,,,
"
117,47012,치코,글루,2.0,3.4,
118,47012,치코,mmm1,3.0,4.5,
119,47012,치코,조민영,4.0,4.4,"가격은 좋은데 역시 양은 적어요 맛도 좋습니다 타코가 제일 맛있네요~~
"
120,47012,치코,wvw,2.0,3.6,"회전율은 좋아요. 
회전율이 높은건 메뉴 심플+공청기의 미세먼지 지수가 200수준이기 때문인듯해요.
맛은 가격대비 떨어지진 않지만 재방문의사는 없어요.
"
121,47012,치코,🍔,5.0,4.5,
122,47012,치코,퍙퍙,4.0,4.3,"요리 종류 다 먹어봤는데 타코가 젤 맛있어요
"
123,47012,치코,제점수는요,5.0,5.0,
124,47012,치코,가보자고오,3.0,3.6,"맛있어요. 포장은 안됩니다. 양이 좀 적은 것 같지만 합리적이에요.
"
125,47012,치코,장재혁,5.0,5.0,
126,47012,치코,ㅎㅎ,4.0,4.2,
127,47012,치코,몽실,5.0,4.1,"타코 돼지고기 먹었는데 진짜진짜 맛있어요. 아쉬운점은 살사가 양념이 좀 약한데 스리랏차 섞어 먹으니까 딱 맞아요.
"
128,47012,치코,슈퍼루피,5.0,4.4,"와! 합리적인 가격! 이국적인 분위기! 음식도 존맛탱! 특히   ※※타코랑 퀘사디아 wowwww※※ 엔칠라다는 호불호 갈릴 느낌. 빈 페이스트를 좋아하시면 잘 맞을 듯. 전 잘 먹움. 근데 비프칠리 나초는 약간 비프〉〉〉〉 (칠ㄹㅣ) 느낌이에요. 맛있는 칠리 소스 더 주삼 ㅠ 서비스는 크게 불친절하다는 느낌은 없었어요.
"
