,index,place name,reviewer,score,useravg,comment
1911,49253,순심이네 남도식당,강동희,5.0,5.0,"저렴하고 좋습니다.
"
1912,49253,순심이네 남도식당,...,3.0,4.6,"돼지고기 김치찌개인데 비계밖에 없어요
"
1913,49253,순심이네 남도식당,소미,5.0,5.0,"다 맛있어요. 양도 푸짐하고 맛도 좋아서 자주 갈려고요!
"
1914,49254,남매국밥,배Chef,5.0,5.0,"굿굿굿
good  good  good
국밥 수육 하 또먹고싶다
"
1915,49254,남매국밥,찬이,5.0,5.0,
1916,49254,남매국밥,키바나나,5.0,5.0,
1917,49254,남매국밥,,5.0,,
1918,49254,남매국밥,,5.0,,
1919,49254,남매국밥,,5.0,,
1920,49254,남매국밥,,5.0,,
1921,49254,남매국밥,,5.0,,
1922,49254,남매국밥,,5.0,,
1923,49254,남매국밥,,5.0,,
1924,49254,남매국밥,,5.0,,
1925,49254,남매국밥,,5.0,,
1926,49254,남매국밥,,5.0,,
1927,49254,남매국밥,,5.0,,
1928,49254,남매국밥,,5.0,,
1929,49254,남매국밥,,5.0,,
1930,49254,남매국밥,,5.0,,
1931,49254,남매국밥,,5.0,,
1932,49254,남매국밥,,5.0,,
1933,49254,남매국밥,,5.0,,
1934,49254,남매국밥,,5.0,,
1935,49254,남매국밥,,5.0,,
1936,49254,남매국밥,,5.0,,
1937,49255,추억의연탄구이,Jennie,5.0,5.0,"여기 진짜 최애 고깃집이에요 바로 근처 2층에서 바 운영하는데 가끔 진짜 좀 일찍 닫고 고기 먹으러갈까 진지하게 고민합니당 최고..기본 서비스로 껍데기랑 선지국까지 주심.. 지나치게 행복해서 기절 소주 10병각.. 고기 영롱한거보세요..후회 없다 무조건 가세욧
"
1938,49255,추억의연탄구이,움냠냠,5.0,4.8,"기본으로 껍데기랑 선지국이 나와요.. 찐탱
고기도 쫀득도톰 맛나요 술 없이 밥먹으러도 가는 곳
"
1939,49255,추억의연탄구이,닉네오로,5.0,2.9,"서비스로 선지해장국이랑 껍데기주는데 대존맛탱입니다 ... 녹차삼겹살도 짱맛
"
1940,49256,여수댁,illiioll,3.0,3.0,
1941,49257,집밥김선생,타르,5.0,5.0,"One of the best Halal Korean restaurants around Itaewon! Beautiful place, friendly staff, and amazing food. I've tried their new menu, salmon avocado rice, and it was super delicious! Highly recommended.
"
1942,49257,집밥김선생,김현주,5.0,5.0,
1943,49258,237페이지,!!,5.0,5.0,"경리단길 갈때마다 무조건 들리는 식당이에요 고기 파스타 모두 너무 맛있어요ㅠㅠLA갈비랑 샹그리아 조합 진짜 필승..
"
1944,49258,237페이지,워니,5.0,4.6,"크림 스파게티 진짜 맛있어요!!!!^^
꾸덕한 크림~ 진한 풍미가 정말 맛있어요!!!
스튜!! 저는 토마토 소스로 선택했어용!! 
늘 친절한 사장님과 맛있는 음식이 있는곳!! 
재방문!!

"
1945,49258,237페이지,쭌,5.0,5.0,"사진을 못찍은게 아쉬울정도로 너무 맛있습니다.
신메뉴 항정살은 얇고 살고기 부위도 많아서, 보통 파는 항정살과 달라 너무 맛있습니다.
"
1946,49258,237페이지,김성미 힘내자~,5.0,5.0,"며칠전 디아이들과 방문... 넘 맛있어서 오늘 또 갔는데 ㅠㅠ
안타까운,,, 
오늘 휴무신가봐요 .
다시 올라와 집근처,
로코스에서 웨이팅 중입니다

"
1947,49258,237페이지,♡,5.0,5.0,"정말 맛있어요
이번이 두 번째 방문인데, 음식 준비하시는 모습에서 장인정신 가지신걸 느꼈습니다
2번 연속 야끼니꾸 먹느라 배가 차서 다른 메뉴는 못 먹었는데, 나중에 재방문 할 땐 다른 메뉴도 먹어보고 싶네요
"
1948,49258,237페이지,우유곽,5.0,4.2,
1949,49259,단막회,johnny,4.0,3.3,
1950,49260,두찜 용산이태원점,jane,1.0,3.2,"마스크 쓰고 조리합시다 ㅠㅠ
"
1951,49261,깍두기식당,Taster's choice,5.0,4.3,"맛있음. 특대 만원짜리 뼈해장국 추천.
"
1952,49261,깍두기식당,A,4.0,3.0,"준수. 앞에 성현식당 비하면 혜자임
"
1953,49261,깍두기식당,아야빈,5.0,5.0,"뼈해장국 추천합니다~
일주일 두번은 가는듯...
"
1954,49264,뜸들이다 이태원점,크리스티아노 호두나무,5.0,5.0,"밥 땡기면 가는곳 터벅터벅터벅 나의 일상
"
1955,49265,대박이네,:),1.0,3.9,
1956,49265,대박이네,김광남^^,1.0,1.0,"재방문의사없음 ㅋ 삭제하길래다시씀
간거후회 ^^!b
"
1957,49265,대박이네,rroo,5.0,4.6,"감자전 최고~!~!~! 사장님도 친절하셔요
"
1958,49265,대박이네,js,5.0,4.0,
1959,49271,탁월,Brian 🤗,5.0,5.0,"음식 정말 맛있고 직원분들이 많이 친절하세요!
"
1960,49272,목포홍탁,A,1.0,3.0,"성현식당. 좀 심각함. 일생 가본 식당 중에 제일 최악이었음. 먹다가 그냥 나왔다.
"
1961,49273,ROOF561,아이잔,1.0,1.0,
1962,49273,ROOF561,이경범,5.0,5.0,
1963,49273,ROOF561,우우,1.0,1.0,
1964,49276,보름달,신삿갓,3.0,3.3,"평범한 동네 백반집
"
1965,49276,보름달,박진우,3.0,3.7,
1966,49277,산으로간어부,느와르 윰,5.0,3.2,"맛있는 집. 안쪽에위치한 술집임. 차돌떡볶이 정말 맛있음
"
1967,49277,산으로간어부,나르기,5.0,5.0,"최고의 맛
"
1968,49278,남산한식집,강기철,4.0,4.7,
1969,49278,남산한식집,hn,1.0,3.0,"별반개하고싶은데 최저가한개라 속상할정도..
다른후기처럼 할머니가 최악...
가게는 맛집일거같은 노포분위기라 기분좋케 기대하고들어갔으나 포장주문한다고하니 3만원짜리 메뉴만 된다고함... 그말과 끝나기무섭게 주방에서 남자분이 아무거나 다주문받아준다고 말만하라고해서 , 적당한메뉴시킴.
기다리는동안 할머니가 못마땅해하며 몇명이먹는데 적게시키냐 밥,반찬 못준다고함 ...
뭐 기분이 이미 안좋은상태로 기다리고있는데...
주방에서 남자분이  할머니한테 ""반찬안줘?"" 이러는소리들었는데 할머니 못들은체 메뉴만포장해서 우리한테 줬음...
포장도엉망이라 기름,양념 봉투에 다 흘러나와서 맛만보고 버리고 치킨시켜먹음....

"
1970,49278,남산한식집,벤허,1.0,2.1,"최악입니다 할머니들이 손님에 대한 서비스 마인드 자체가 없습니다 무례합니다
절대 가지 마세요
"
1971,49278,남산한식집,메롱,1.0,3.0,"맛 그저그럼
오던말던 별 신경안씀
콩나물국 가져가주는데 손가락 들어갔다 나왔다 손도 안댐 다시 안갈듯
"
1972,49278,남산한식집,동동,2.0,3.2,"포장시켜서 먹었는데 1인분같은 2인분이었어요. 거의다 먹어가니 바닥에 국물담는 도시락뚜껑을 깔아두셨더라고요ㅎ...
밥은 많이 주셨고 시킨 메뉴도 맛은 있었어요.
근데 배신감에 두번은 안갈거같네요.
"
1973,49278,남산한식집,누가,1.0,3.2,"주인할머니 정말 최악입니다. 
호텔근처에서 아침 해결해보려 들어갔다가 할머니 불친절과 둘이 한 메뉴로만 시키라는 당당함에 기눌려 그냥 나왔습니다.
"
1974,49278,남산한식집,정술랭🔥,5.0,4.6,"숨은맛집 불향좔좔
"
1975,49282,오코다리 방배점,JH,5.0,3.9,"가격대 좀 있지만 그만큼 맛있어요
반찬도 정갈한데 물김치는 조금 설익어선지 싱거움
우엉초절임인가 그게 입맛돋구기 좋네요
부모님 모시고 여럿이 와서 여러메뉴 먹어보면 좋을거같아요. 
양념이 더 맛있다는데 전 매운걸 잘 못먹어서 궁중 시켰어요

"
1976,49282,오코다리 방배점,.,5.0,4.0,"가격대는 조금 있지만 코다리찜과 황태구이 모두 정말 맛있다 (포장시 조금 저렴해짐)
반찬도 맛있는데 셀프 리필이라 더 굿!
주차가 근데 발렛이 원래 없는건지 알아서 주차하고 빼야해서 조금 불편하다
"
1977,49282,오코다리 방배점,ㆍ,4.0,3.7,
1978,49282,오코다리 방배점,笑容 최헌수,5.0,3.7,"식재료 신선해서 맛도 좋고, 식당은 청결해서 무엇보다 굿~
다만, 손님이 많아서 예약은 필수고
주차장이 없어서(3대 정도?) 안 된다고 생각해야 함
"
1979,49282,오코다리 방배점,쿨킴,4.0,3.2,"맛좋음. 방배역1번출구. 주차
5대
"
1980,49282,오코다리 방배점,TW,4.0,4.0,
1981,49283,일도씨닭갈비 방배점,한정현,1.0,2.6,"할많하않
"
1982,49283,일도씨닭갈비 방배점,확샘,2.0,3.6,"맛 그저 평범함.. but 장사 잘됨; 그래서인지 손님 응대 함부로 함
주방에서 다 조리해주는 시스템이라 식사 중 사리 추가 안됨
주차는 입주자 전용이라 자리 거의 없음
"
1983,49283,일도씨닭갈비 방배점,크림더쿠,3.0,4.4,"고등학생때까지 일주일에 세번도 가는 찐 맛집이었는데 오랜만에 가보니까 너무 변했어요
직원은 일 하는둥마는둥
맛도 변했고...
볶음밥이 진짜 존맛이었는데 이젠 그냥 맛없는 곱창집볶음밥같아요 
이제 재방문은 안할듯

"
1984,49283,일도씨닭갈비 방배점,조제,1.0,1.3,"귀찮더라라도 춘천에서 택배로 시켜드세요...통나무집 등등
"
1985,49283,일도씨닭갈비 방배점,REDA,4.0,3.7,"맛은 있는데 가게가 좀 좁음...... 이동 불편
"
1986,49283,일도씨닭갈비 방배점,JH,1.0,1.4,"조대
"
1987,49283,일도씨닭갈비 방배점,Y,2.0,4.0,"옛날에는 친구들도 일부러 데려가고 그랬는데 맛이 너무 변했다. 닭고기가 덜익어서 불 키면 직원들이 와서 계속 끈다. 요즘은 신미경만 감..
"
1988,49283,일도씨닭갈비 방배점,별별,1.0,1.9,"제작년인가 갔었는데 별로였어요 ㅜㅜ 유가네가 차라리 나았었다는...
"
1989,49283,일도씨닭갈비 방배점,ㅇㅇ,3.0,3.8,"그저 무난 ㅠ 맛있는 닭갈비를 찾고 있다면 비추..
"
1990,49283,일도씨닭갈비 방배점,방배동보안관,3.0,3.2,"무난한 맛의 깔끔한 닭갈비. 닭고기 잡내 없고 양도 적당. 대신 가격이 닭갈비 치고 비쌈 찾아가서 먹을 정도는 아님. 대학가 근처 유가네 닭갈비랑 맛 차이 크게 안남. 치즈 닭갈비가 1인 15000원임.
"
1991,49283,일도씨닭갈비 방배점,헤헤,5.0,4.4,"치즈사리는 꼭 사이드로 해서 찍어드세요 짱 맛있음
"
1992,49283,일도씨닭갈비 방배점,coco,4.0,4.1,"동기들과 함께 식사하기 너무 좋은 곳. 기본 닭갈비 보다는 치즈닭갈비에 라면사리 추가가 아주아주 꿀맛 : )
"
1993,49283,일도씨닭갈비 방배점,....,5.0,4.0,"맛있어요~~~~ 
치즈닭갈비가 국룰 
생수물 아니라서 더 좋음 헛개차?? 
볶음밥도 국룰!!!
"
1994,49283,일도씨닭갈비 방배점,하이,5.0,5.0,"깔끔하고 맛있고 친절하고
"
1995,49283,일도씨닭갈비 방배점,M,4.0,3.7,"닭갈비+치즈 조합 굿!!! 
그렇지만 식전에 나오는 스프가 짱 맛있음.
"
1996,49283,일도씨닭갈비 방배점,김인선,4.0,3.9,"기분좋고 맛있게 먹을 수 있는곳.
"
1997,49283,일도씨닭갈비 방배점,최영환,5.0,3.5,"배달로 시켜도 너무 맛있음ㅎㅎ
"
1998,49283,일도씨닭갈비 방배점,추운 베니,4.0,3.6,"닭갈비 괜찮고 치즈 듬뿍넣어줘서 좋아요. 체인점의 장점은 무난함이죠. 볶음밥도 양 많고 맛있음. 근데 에피타이저로 주는 죽? 스프? 단호박스프에 분유랑 물 탄듯한 맛.. 저한테는 극도의 불호였어요..
"
1999,49283,일도씨닭갈비 방배점,으랏차차,4.0,4.3,"맛있어요 닭갈비는 일도씨가 최고라고 생각해요
"
2000,49283,일도씨닭갈비 방배점,JH,3.0,3.6,
2001,49283,일도씨닭갈비 방배점,모모,1.0,1.0,"음식에서 수세미 조각 나옴
"
2002,49283,일도씨닭갈비 방배점,...,4.0,3.4,
2003,49283,일도씨닭갈비 방배점,Nathen,3.0,4.2,
2004,49283,일도씨닭갈비 방배점,TW,3.0,4.0,
2005,49283,일도씨닭갈비 방배점,Hugh,4.0,4.0,"분위기도 깔끔하고 맛도 괜찮네요. 친절도는 평균은 넘은 것 같구요.
"
2006,49283,일도씨닭갈비 방배점,박종연,5.0,4.9,
2007,49284,곱창이곶,키키,5.0,4.7,"진짜 맛있어요
곱창이 깔끔하고 볶음밥까지 맛있어요
사장님도 친절하고
"
2008,49284,곱창이곶,ㅉㅉ,5.0,3.6,"진짜 존맛탱 ㅜㅜㅜㅜㅜㅜㅜ
"
2009,49284,곱창이곶,김서0,5.0,4.6,"아주굳.. 맛나용
"
2010,49284,곱창이곶,고훈,5.0,4.6,
2011,49284,곱창이곶,밥밥,5.0,4.4,"존맛입니다
된장찌개 다 먹으면 순두부 주고
술이 술술술
"
2012,49284,곱창이곶,KIM,5.0,2.3,
2013,49284,곱창이곶,레미,4.0,3.6,"괜찮아요 곱창전골 맛있어요
"
2014,49284,곱창이곶,꼬꼬,5.0,2.4,"방배동 주민이라 소곱창집 안 간 곳이 없는데 여기가 탑1임. 진짜 냄새 안 나고 안 질기고 겁나 맛있는데 가게도 넓고 깔끔함... 최고... 제발 방배동에 천년 만년 장사해 주세요....
"
2015,49284,곱창이곶,ㅋㅋㅎㅎ,5.0,4.4,"개마싯슴
"
2016,49284,곱창이곶,발보아파크,5.0,3.0,"곱창 잘안먹는데 여기는 안느끼하고 맛있음
"
2017,49284,곱창이곶,우엉,5.0,3.8,"존맛탱 여기서 먹은 대창 최고
"
2018,49284,곱창이곶,ㆍ,4.0,4.0,
2019,49284,곱창이곶,후추야,5.0,4.7,"인생곱창집... 그냥 곱창이 존맛이에요
"
2020,49284,곱창이곶,hhhh,5.0,4.1,"녹아버림
"
2021,49284,곱창이곶,김주환,5.0,5.0,"맛있어요
"
2022,49285,방배본가면옥,확샘,4.0,3.6,"실한 고기 갈빗대 괜찮음
가게 앞/옆 주차 가능
"
2023,49285,방배본가면옥,JH,1.0,1.4,"오면 조리
"
2024,49285,방배본가면옥,맛있는거 죠아,4.0,3.6,"종업원분들 다 너무 친절하세요 
음식도 다 맛있었습니다~ 

만두도 맛있고 냉면도 슴슴하니 괜찮았네요
"
2025,49285,방배본가면옥,qsdtcvhr,5.0,4.3,"맛있고 양 많아요!
"
2026,49285,방배본가면옥,최영환,1.0,3.5,"배달 예정시간 삼십분이 지나도 안와서 전화해보니 받지도 않고 바로 끊고, 계속 하니 아예 수화기를 떼놓았는지 계속 통화중이고 , 결국 연결된 전화에서는 다 들리게 저런거 상대하지 말라며 뒷담화 하는건 진짜 인성에 문제있는거 아닙니까?
"
2027,49285,방배본가면옥,조인혜,1.0,1.0,"무김치가 너무 쉬어서 먹을 수 없을 정도임.
배추김치는 안쉬었던데, 무김치가 쉰 이유는 날씨가 더워서라함 ㅋㅋ 재방문 의사 없음.
"
2028,49285,방배본가면옥,Nilsun Dubai,1.0,4.3,"만두랑 회냉면만 좀 괜찮고 이렇게 맛 없고 구린 갈비찜은 처음 먹어봤습니다 기분 안 좋아요,,, 물냉은 싱겁습니다 비추 대신 사이드인 깍두기가 존맛임
"
2029,49285,방배본가면옥,Jerry,5.0,4.8,
2030,49285,방배본가면옥,Hugh,4.0,4.0,
2031,49285,방배본가면옥,최태풍,1.0,2.6,"냉면 맛없음.
물 비빔 둘다 끝에 뭔가 텁텁하고 까끌한 맛이 나는데 뭔지 모르겠음
예전에 싸구려 뷔페에서 먹은 회무침에서 났던 맛인데..

이런 국수가9천원이라는게.. 돈아까움.

만두는 맛있었음. 

그냥 갈비탕 먹을껄...

"
2032,49286,부흥수산,jy,5.0,5.0,"회 퀄리티가 레게노
"
2033,49286,부흥수산,차케바라,5.0,4.9,
2034,49286,부흥수산,오선길,5.0,5.0,"서울에서 생선회가 제일 맛있는 집입니다.
"
2035,49286,부흥수산,노대영,5.0,4.4,"회 신선 평온한 맛
"
2036,49287,최고집,흐르는 강물,1.0,1.5,"11월1일 11시쯤방문, 손님도 없는데 주문한 지 한참만에 나온 해물칼국수.국물 한수저 드는 순간 모래주머니 씹은 줄 알았다. 바지락 한알 먹자니 더욱 씹혔다.따지기도 짜증나 면만 겨우 건져먹고 종업원인지 뭔지 불러 '국물반 모래반' 이라 지적했더니 우선 사과는 커녕 뭔 개소리냐는 듯 '국물 따로 드릴께'... 이 지랄일세.
"
2037,49287,최고집,김수정,5.0,4.9,
2038,49287,최고집,고독한미식가,1.0,3.0,"예전에나 동네 맛집이었지 이젠 한물 갔어요. 주인 할아버지 불친절이 끔찍합니다. 20년 단골 마음도 돌려놓는 재주가 있으세요 :)
"
2039,49287,최고집,kang,1.0,1.0,"불친절 씹히는 모래 지저분한 식당내부
"
2040,49287,최고집,ㅎㅎ,1.0,1.0,"맛 평범.. 불친절.. 해감 안된 바지락..
"
2041,49287,최고집,ahk1210,5.0,4.0,"너무 맛있네요. 특히 바지락 칼국수가 크--
"
2042,49287,최고집,나,5.0,2.8,
2043,49287,최고집,hee,1.0,4.4,"맛있지만 주문 누락 3번을 겪고 나니 점심 리스트에서 빠진 곳,,  칼국수 끓이는데도 오래 걸리는 음식인데 주문 누락이 잦다보니 그날은 뜨거운 음식 빨리 먹고 점심시간에 아무것도 못하는 날이 되어버렸음 ㅠㅠ
"
2044,49287,최고집,템피,1.0,2.3,"형편없음
불친절, 칼국수 나오는데 20분도 더 걸림.
손님이 많은 것도 아닌데
이런데를 오다니 오늘 재수없는 날
"
2045,49287,최고집,BeBetter,2.0,2.7,"맛은 괜찮았지만 해감이 안되어 있었어요 ㅜㅜ
"
2046,49287,최고집,달빛,5.0,4.2,"최고!
"
2047,49287,최고집,o,1.0,1.0,"나이 많은 분들이라 그런지 맛이 오락가락하나.. 난 진짜 맛없었네요
"
2048,49287,최고집,꾸루루,4.0,3.0,
2049,49287,최고집,탁이,4.0,4.1,
2050,49287,최고집,박연출ss,5.0,5.0,"정말 맛있어요! 유명 맛집에서 비법 전수 받으셨다고 하시더군요
"
2051,49287,최고집,null,5.0,3.3,"동네 숨은 맛집
"
2052,49287,최고집,홍,4.0,3.4,
2053,49287,최고집,Hugh,4.0,4.0,
2054,49288,방배골 복아구찜,맛집탐험가,5.0,4.3,"맛잇어용! 방배맛집
"
2055,49288,방배골 복아구찜,과거를 잊은 민족에겐 미래란 없다,5.0,3.8,"마싯서용
"
2056,49289,용치국수,고속버스남,5.0,3.4,"전체적으로 만족스럽습니다. 다만 혼자 운영하셔서 바쁜게 흠
"
2057,49289,용치국수,타이롱,1.0,3.0,"아줌마가 말투나 행동이 공격적이네요 코로나로 오인 제한은 이해 가지만 첨부터 안된다고 하시던가 두명 세명들어가서 나눠 앉았는데 계속 궁시렁대길래 저희 나갈까요? 했더니 소리지르고 쫒김 당했습니다 좋게 말하시면 되는데 서비스 마인드가 정말 없네요 밑에 댓글보니 화가 많으신 분 같네요 점심먹으로 갔다가 욕먹으니 기분 매우 안좋습니다

"
2058,49289,용치국수,맛집 탐방 덕후,5.0,4.8,"비빔 국수랑 멸치국수였나? 아무튼 둘 다 곱빼기 시켰는데 국물까지 싹싹 비워 먹었어요ㅠㅠ 맛있어요!! 면이 찰져서 입에 착착 감겨요!
"
2059,49289,용치국수,박지선,1.0,1.0,"동네분이 가게앞에 주차했다고 음식 팔다말고 냅다 달려나가서 소리지르고 싸우심... 기분좋게 식사하고 싶었는데 밥맛 다떨어짐
"
2060,49289,용치국수,961231,1.0,1.0,"일점도 아깝고 사장분 예의가 너무 없으세요 ^^ 항상 화나계신듯 ^^
"
2061,49289,용치국수,ㅅ_ㅇ,5.0,4.9,"인생 국수 맛집
"
2062,49290,알찬하루,좋은기록만남깁니다:>,5.0,5.0,
2063,49290,알찬하루,권이도,5.0,3.0,
2064,49290,알찬하루,정다운,5.0,5.0,"새로생긴데라그런지 엄청 깔끔하고
밑반찬이랑 생선튀김도 맛있었어요
알탕이 완전 일품이였습니다 -!!
"
2065,49290,알찬하루,수,5.0,5.0,"맛있고 친절해요♡♡
"
2066,49290,알찬하루,덕경,5.0,5.0,"맛있었어요 너무 친절하세요~
"
2067,49290,알찬하루,이승준,5.0,5.0,"주변에 식당이 아는곳이 없어서 우연히
들어갔는데 진짜 맛있게 먹고 나왔어요!!! 신선한게 눈에 보여서 좋았습니다
"
2068,49291,참좋은고기,권성욱,5.0,5.0,"고기가 정말 좋았어요. 된장찌게도 훌륭했구요. 집근처에 이런 곳이 있었다니
"
2069,49291,참좋은고기,곰지,1.0,2.7,
2070,49291,참좋은고기,김영환,5.0,4.5,"가격    고기질 다 좋아요 
점심시간 바글거리는 이유는 있는듯
"
2071,49291,참좋은고기,***,5.0,4.2,"등심~ 암소한우 저렴하고 맛있네요. 자주 사러 갈것 같아요.
"
2072,49291,참좋은고기,...,1.0,3.4,"돼지고기는 냄새 나요... 가끔씩 그렇던데... 소고기는 그럭저럭 먹을만 합니다 전체적으로 좋은 고기는 아닌 듯 합니다
"
2073,49293,이조생오리촌,jrk99,5.0,3.8,"친절하고 오리고기도 삼겹살도 맛있습니다. 추가로 청국장까지 한그릇 하면 아주 깔끔한 식사가 가능! 좌식테이블이 많아 조금 불편할 수도 있음
"
2074,49294,어촌,김영준,5.0,3.4,
2075,49295,방배빈대떡,정우민,5.0,5.0,"방배동맛집
"
2076,49295,방배빈대떡,S,5.0,5.0,"사장님 마인드가 너무좋으세요
항상 안주가 푸짐한데 사장님을 딱 보면 이유가있더라고요ㅎㅎ(넘 좋아용)
다음에는 서비스도 주세요

참고로 김치전 레전드입니다.

"
2077,49295,방배빈대떡,Hugh,5.0,4.0,
2078,49296,임광식당,별빛을타고,5.0,4.2,"반찬 수도 많고 음식도 맛있고 직원분들도 친절하십니당!! 강추
"
2079,49296,임광식당,스그링,5.0,5.0,"엄마가 해준 것 같은 인생밥집-! 반찬 하나하나 다 맛있고 갓성비!!
"
2080,49296,임광식당,BLINK,5.0,3.8,"추천!!
"
2081,49297,행복한식당,최종원,4.0,3.3,"백반집처럼 오늘의 메뉴가 늘 달라지는 식당
사장님은 친절하셔서 혼자가도 부담없이 식사할 수 있다
음식맛도 빼어나지는 않지만 맛있게 한끼 식사할 수 있는곳
예술의 전당이나 국립국악원쪽에서 걸어오실만 해요
"
2082,49299,만나식당,fc,1.0,2.8,"완전최악이네요  카드수수료있습니다 ;;
"
2083,49306,송강,mppppqq,1.0,1.0,"인터넷에 10시까지 영업이라고나와있길래 저녁8시반쯤에 가족끼리 외식하러갔는데 남자직원이 입구앞에서 핸드폰만보고 신경도 안쓰고, 벌써 매장마감하고있길래 여직원에게 영업여부물었더니 영업한다고 하긴하는데 마감하는데 와서 전체적으로  짜증난느낌을 받았습니다 서비스 마인드가..
"
2084,49306,송강,진진,4.0,3.9,
2085,49306,송강,김환우,1.0,3.0,"장어 1인분만 시키고, 복지리 2개에 맥주1병 시켜먹었는데 18만원나옴. 분위기며 시설이며 음식맛은 과연 그정도 가치를 하는지 모르겠음. 과대선전된 느낌임. 그돈이면 근사한곳 많은데. 재방문의사 없음.
친절은 하십니다.
"
2086,49306,송강,게팔자,1.0,1.0,"목요일에 전화로 예약하고 예약 당일인 일요일 룸으로 자리를 확정할 수 있는지 문의하려고 연락했더니 예약이 누락되었다고 함. 홀에 60명 단체 손님이 있어서 자리 없다고. 정황상 굉장히 의심스럽지만 예약 장부 뒤져보지 않는 한 사실이 뭔지는 알 수 없죠. 아내 생일이라 부모님 모시고 저녁 먹으려던 건데 미리 전화 안 하고 가게 방문했으면 정말 큰일날 뻔. 여기 예약이 언제든 누락될 수 있는 가게이니 확인전화 꼭 해보시고 방문하시길 권함.

"
2087,49306,송강,고독한미식가,1.0,3.0,"직원의 불친절함이 밥맛까지 떨어뜨릴 정도입니다
"
2088,49306,송강,semsrun,1.0,3.0,
2089,49306,송강,강프레리,4.0,3.7,"맛있어요 장어보다는 복!
"
2090,49306,송강,AKerrr,2.0,3.5,"맛은 가격에 비해서는 보통 /
서빙할 때 메뉴 통일 강요하는 느낌 /
은근슬쩍 서빙팁 요구 /
재방문 의사 X
"
2091,49306,송강,밥평식,4.0,2.4,
2092,49306,송강,Taehoony,5.0,3.0,"일단 민물장어와 갯장어를 하나씩 드시길 강추 합니다
민물장어도 맛있지만 갯장어랑 비교해서 먹어야 아... 이래서 갯장어구나를 알수 있음
복요리는 비싸지만 복지리는 꼭 드시길 술을 부르는 복지리 지립니다.....
"
2093,49306,송강,여석영,5.0,4.0,
2094,49306,송강,ws,2.0,3.4,
2095,49306,송강,윤현준,5.0,4.1,"갯벌장어 강추
"
2096,49306,송강,MJay Ko 고 민정,3.0,3.3,"Blowfish Sashimi
RSVP
"
2097,49306,송강,Kyoung,3.0,3.5,"봉은사 옆
그럭저럭.
"
2098,49306,송강,박진현,5.0,3.3,"이때껏 먹어본 장어 중 최고! 두툼하고 식감이 쫄깃하다. 밑반찬까지도 허투루 내는 법이 없다. 유일한 단점은 가격. 그러나 여기 장어를 한번 먹으면 다른 곳 생각이 나기는 쉽지 않을 것.
"
2099,49306,송강,김태목,4.0,3.4,
2100,49306,송강,오경래,4.0,3.6,"복사시미코스(1인/A,B) 9만~11만원.갯벌장어구이(1인) 6만5천원/12:00~14:00, 18:00~22:00/휴무-명절
"
2101,49307,영양센타 서초역점,서동호,1.0,2.0,"0점 못주나여 ㅋㅋ

22.08.13 저녁 방문함

차가져가지고 갔는데 발렛파킹이라 써있는데 기다려도 주차요원 안나옴

차 내가 그냥 주차함 

음식 주문 후 음식나옴

삼계탕 18,500원 2개주문

내 삼계탕에서 벌레나옴

벌레 나올수 있다치고 새로 달라함 새로나온거 먹음 기분 좋지 않음 당연히 벌레나온걸 먹었으니 ㅋㅋ 

다 먹고 계산하고 나옴

차뺄라는데 주차요원이 오더니 주차비 2,000원 달라함 ㅋㅋ 

아니 발렛 기다렸는데 없어서 내가 주차했는데 주차비가 있냐고 물었더니 자릿세로 2,000원 달라함 ㅋㅋ 

아니 깡패도 아니고 무슨 주차 자릿세를 달라함?

따질라다 애기가 졸려해서 그냥 옴

벌레나온 삼계탕 먹고 기분 나빴는데
자릿세까지 삥뜯겨서 기분 진짜 더럽게 나빴음

삼계탕 18,500원에 자릿세 2,000원

여기 삼계탕 20,500원임 ♬♬~비쌈

서비스 보통
맛 벌레나옴
자릿세 돈받는 깡패들인줄알았음 ㅋㅋ 

집근처니 그러려니 갈라했는데 두번다시 안감 

가지마세요 자릿세로 삥뜯깁니다

"
2102,49307,영양센타 서초역점,뱁새,2.0,3.9,"영양센터 다른 지점들과 비슷할 거라 생각하면 안 돼요.
"
2103,49307,영양센타 서초역점,Eunsung,5.0,3.2,"리뷰때문에 걱정하는 마음으로 갔는데 
주차비용없이 주차도 잘하고, 직원분들도 친절하셨습니다. 닭죽 배부르게 먹고 전기구이 포장해서 먹었는데 누린내없이 잘먹었어요!
"
2104,49307,영양센타 서초역점,natalia,1.0,2.5,"전기구이통닭 누린내너무심해요 
냄새부터 역하네요 가격도비싼데 이게 무슨일인지...
"
2105,49307,영양센타 서초역점,케냐인,1.0,2.3,"별점 하나 주려고 왔는데 이미 평균 하나네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
다른 영양센터보다 가격은 비싼데 닭도 작고....진짜 최악중에 최악입니다
"
